NUP49_1	POP1	83.512	467	68	6	817	1274	853	1319	2.21e-119	427
NUP49_1	POP1	86.010	386	43	8	889	1264	637	1021	3.72e-112	403
NUP49_1	POP1	82.751	458	70	6	816	1264	1032	1489	4.81e-111	399
NUP49_1	POP1	82.495	457	71	7	817	1264	745	1201	8.04e-109	392
NUP49_1	POP1	83.529	425	61	5	817	1232	1141	1565	1.04e-107	388
NUP49_1	POP1	81.481	459	76	7	817	1266	709	1167	1.36e-101	368
NUP49_1	POP1	81.400	457	76	5	817	1264	889	1345	1.75e-100	364
NUP49_1	POP1	80.870	460	79	6	816	1266	960	1419	3.80e-97	353
NUP49_1	POP1	79.913	458	83	7	816	1264	816	1273	2.30e-89	327
NUP49_1	POP1	82.005	389	61	7	817	1196	1177	1565	1.07e-87	322
NUP49_1	POP1	83.912	317	43	6	817	1125	1249	1565	6.49e-80	296
NUP49_1	POP1	81.948	349	54	7	925	1264	637	985	3.91e-77	287
NUP49_1	POP1	82.166	314	45	8	961	1264	637	949	8.51e-69	259
NUP49_1	POP1	81.155	329	53	8	816	1135	1212	1540	1.10e-67	255
NUP49_1	POP1	81.429	280	47	3	816	1090	1284	1563	3.11e-58	224
NUP49_1	POP1	83.857	223	35	1	817	1038	1321	1543	2.42e-54	211
GRS66_000499	MRX4	96.620	355	5	5	1	348	73	427	1.04e-166	582
GRS66_000499	YML020W	96.620	355	5	5	1	348	141	495	1.04e-166	582
GRS66_000499	POP1	96.620	355	5	5	1	348	222	576	1.04e-166	582
GRS66_000499	YDL129W	96.620	355	5	5	1	348	266	620	1.04e-166	582
GRS66_000499	HTD2	96.620	355	5	5	1	348	320	674	1.04e-166	582
PAU4_3	RPS24B	88.571	315	27	6	1	306	268	582	7.13e-104	374
PAU4_3	RPS24B	86.129	310	34	7	6	306	345	654	2.03e-89	326
PAU4_3	RPS24B	84.718	301	35	7	6	296	237	536	7.39e-79	291
PAU4_3	RPS24B	82.623	305	44	6	1	296	304	608	5.79e-70	261
PAU4_3	RPS24B	83.276	293	40	6	6	289	525	817	5.79e-70	261
PAU4_3	RPS24B	82.333	300	44	7	6	296	201	500	3.49e-67	252
PAU4_3	RPS24B	81.699	306	45	8	1	296	160	464	5.84e-65	244
PAU4_3	RPS24B	79.479	307	54	7	1	298	376	682	2.13e-54	209
PAU4_3	RAD18	88.571	315	27	6	1	306	321	635	7.13e-104	374
PAU4_3	RAD18	83.602	372	40	12	1	363	825	1184	1.57e-90	329
PAU4_3	RAD18	86.129	310	34	7	6	306	398	707	2.03e-89	326
PAU4_3	RAD18	86.288	299	32	7	7	296	723	1021	1.22e-86	316
PAU4_3	RAD18	84.466	309	39	7	7	306	651	959	1.59e-80	296
PAU4_3	RAD18	84.718	301	35	7	6	296	290	589	7.39e-79	291
PAU4_3	RAD18	83.226	310	43	6	6	306	578	887	2.07e-74	276
PAU4_3	RAD18	85.448	268	30	5	6	264	866	1133	9.63e-73	270
PAU4_3	RAD18	82.623	305	44	6	1	296	357	661	5.79e-70	261
PAU4_3	RAD18	82.333	300	44	7	6	296	254	553	3.49e-67	252
PAU4_3	RAD18	81.699	306	45	8	1	296	213	517	5.84e-65	244
PAU4_3	RAD18	81.000	300	48	5	6	296	614	913	1.63e-60	230
PAU4_3	RAD18	79.479	307	54	7	1	298	429	735	2.13e-54	209
PAU4_3	MEF2	88.571	315	27	6	1	306	520	834	7.13e-104	374
PAU4_3	MEF2	83.602	372	40	12	1	363	1024	1383	1.57e-90	329
PAU4_3	MEF2	86.129	310	34	7	6	306	597	906	2.03e-89	326
PAU4_3	MEF2	86.288	299	32	7	7	296	922	1220	1.22e-86	316
PAU4_3	MEF2	84.466	309	39	7	7	306	850	1158	1.59e-80	296
PAU4_3	MEF2	84.718	301	35	7	6	296	489	788	7.39e-79	291
PAU4_3	MEF2	83.226	310	43	6	6	306	777	1086	2.07e-74	276
PAU4_3	MEF2	85.448	268	30	5	6	264	1065	1332	9.63e-73	270
PAU4_3	MEF2	82.623	305	44	6	1	296	556	860	5.79e-70	261
PAU4_3	MEF2	82.333	300	44	7	6	296	453	752	3.49e-67	252
PAU4_3	MEF2	81.699	306	45	8	1	296	412	716	5.84e-65	244
PAU4_3	MEF2	81.000	300	48	5	6	296	813	1112	1.63e-60	230
PAU4_3	MEF2	79.479	307	54	7	1	298	628	934	2.13e-54	209
PAU4_3	MRX4	88.571	315	27	6	1	306	604	918	7.13e-104	374
PAU4_3	MRX4	86.129	310	34	7	6	306	681	990	2.03e-89	326
PAU4_3	MRX4	84.466	309	39	7	7	306	934	1242	1.59e-80	296
PAU4_3	MRX4	85.764	288	32	7	7	285	1006	1293	1.59e-80	296
PAU4_3	MRX4	84.718	301	35	7	6	296	573	872	7.39e-79	291
PAU4_3	MRX4	83.226	310	43	6	6	306	861	1170	2.07e-74	276
PAU4_3	MRX4	82.623	305	44	6	1	296	640	944	5.79e-70	261
PAU4_3	MRX4	82.333	300	44	7	6	296	537	836	3.49e-67	252
PAU4_3	MRX4	81.699	306	45	8	1	296	496	800	5.84e-65	244
PAU4_3	MRX4	81.000	300	48	5	6	296	897	1196	1.63e-60	230
PAU4_3	MRX4	79.479	307	54	7	1	298	712	1018	2.13e-54	209
PAU4_3	YML020W	88.571	315	27	6	1	306	672	986	7.13e-104	374
PAU4_3	YML020W	83.602	372	40	12	1	363	1176	1535	1.57e-90	329
PAU4_3	YML020W	86.129	310	34	7	6	306	749	1058	2.03e-89	326
PAU4_3	YML020W	86.288	299	32	7	7	296	1074	1372	1.22e-86	316
PAU4_3	YML020W	84.466	309	39	7	7	306	1002	1310	1.59e-80	296
PAU4_3	YML020W	84.718	301	35	7	6	296	641	940	7.39e-79	291
PAU4_3	YML020W	83.226	310	43	6	6	306	929	1238	2.07e-74	276
PAU4_3	YML020W	85.448	268	30	5	6	264	1217	1484	9.63e-73	270
PAU4_3	YML020W	82.623	305	44	6	1	296	708	1012	5.79e-70	261
PAU4_3	YML020W	82.333	300	44	7	6	296	605	904	3.49e-67	252
PAU4_3	YML020W	81.699	306	45	8	1	296	564	868	5.84e-65	244
PAU4_3	YML020W	81.000	300	48	5	6	296	965	1264	1.63e-60	230
PAU4_3	YML020W	79.479	307	54	7	1	298	780	1086	2.13e-54	209
ROK1_1	REV3	97.625	1726	9	22	1	1695	451	2175	0.0	2931
ROK1_1	UTP20	97.625	1726	9	22	1	1695	5408	7132	0.0	2931
ROK1_1	SEC6	97.605	1712	9	22	15	1695	1	1711	0.0	2905
ROK1_1	YEN1	97.646	1699	8	22	1	1668	583	2280	0.0	2887
ROK1_1	SED4	97.506	1644	9	22	83	1695	1	1643	0.0	2780
GRS66_005601	SED4	99.115	113	1	0	1	113	248	360	2.67e-53	204
GRS66_005601	SEC6	99.115	113	1	0	1	113	316	428	2.67e-53	204
GRS66_005601	VCX1	99.115	113	1	0	1	113	721	833	2.67e-53	204
GRS66_005601	REV3	99.115	113	1	0	1	113	780	892	2.67e-53	204
GRS66_005601	YEN1	99.115	113	1	0	1	113	912	1024	2.67e-53	204
GRS66_007908	SED4	97.275	367	2	8	1	360	266	631	1.06e-176	616
GRS66_007908	SEC6	97.275	367	2	8	1	360	334	699	1.06e-176	616
GRS66_007908	VCX1	97.275	367	2	8	1	360	739	1104	1.06e-176	616
GRS66_007908	REV3	97.275	367	2	8	1	360	798	1163	1.06e-176	616
GRS66_007908	YEN1	97.275	367	2	8	1	360	930	1295	1.06e-176	616
GRS66_008522	SED4	99.099	111	1	0	1	111	266	376	3.38e-52	200
GRS66_008522	SEC6	99.099	111	1	0	1	111	334	444	3.38e-52	200
GRS66_008522	VCX1	99.099	111	1	0	1	111	739	849	3.38e-52	200
GRS66_008522	REV3	99.099	111	1	0	1	111	798	908	3.38e-52	200
GRS66_008522	YEN1	99.099	111	1	0	1	111	930	1040	3.38e-52	200
PAU20_3	RRP4	97.305	371	2	5	1	363	321	691	6.42e-179	623
PAU20_3	OST6	97.305	371	2	5	1	363	443	813	6.42e-179	623
PAU20_3	SED4	97.305	371	2	5	1	363	775	1145	6.42e-179	623
PAU20_3	SEC6	97.305	371	2	5	1	363	843	1213	6.42e-179	623
PAU20_3	REV3	97.305	371	2	5	1	363	1307	1677	6.42e-179	623
YPS6_2	SAP155	98.490	927	2	9	1	915	48	974	0.0	1624
YPS6_2	SED4	98.490	927	2	9	1	915	1165	2091	0.0	1624
YPS6_2	SEC6	98.490	927	2	9	1	915	1233	2159	0.0	1624
YPS6_2	REV3	98.490	927	2	9	1	915	1697	2623	0.0	1624
YPS6_2	GSH1	98.438	896	2	9	32	915	1	896	0.0	1567
YRF11_1	SLD2	97.619	882	3	12	1	864	82	963	0.0	1496
YRF11_1	ADE12	97.619	882	3	12	1	864	95	976	0.0	1496
YRF11_1	GSH1	97.619	882	3	12	1	864	188	1069	0.0	1496
YRF11_1	SAP155	97.619	882	3	12	1	864	266	1147	0.0	1496
YRF11_1	SED4	97.619	882	3	12	1	864	1383	2264	0.0	1496
GRS66_008312	SLD2	97.775	719	5	7	1	708	287	1005	0.0	1229
GRS66_008312	ADE12	97.775	719	5	7	1	708	300	1018	0.0	1229
GRS66_008312	GSH1	97.775	719	5	7	1	708	393	1111	0.0	1229
GRS66_008312	SAP155	97.775	719	5	7	1	708	471	1189	0.0	1229
GRS66_008312	SED4	97.775	719	5	7	1	708	1588	2306	0.0	1229
YRF11_3	YML018C	98.864	440	0	5	1	435	15	454	0.0	780
YRF11_3	MRF1	98.864	440	0	5	1	435	69	508	0.0	780
YRF11_3	SLD2	98.864	440	0	5	1	435	360	799	0.0	780
YRF11_3	ADE12	98.864	440	0	5	1	435	373	812	0.0	780
YRF11_3	GSH1	98.864	440	0	5	1	435	466	905	0.0	780
SPO74_1	YML018C	93.958	960	15	23	1	943	66	999	0.0	1411
SPO74_1	MRF1	93.958	960	15	23	1	943	120	1053	0.0	1411
SPO74_1	SLD2	93.958	960	15	23	1	943	411	1344	0.0	1411
SPO74_1	GSH1	93.958	960	15	23	1	943	517	1450	0.0	1411
SPO74_1	SAP155	93.958	960	15	23	1	943	595	1528	0.0	1411
SPO74_1	SAP155	91.489	329	18	7	963	1281	2155	2483	1.97e-124	444
GRS66_007909	PCL2	93.395	863	15	22	1	847	7	843	0.0	1240
GRS66_007909	TRM5	93.395	863	15	22	1	847	53	889	0.0	1240
GRS66_007909	YML018C	93.395	863	15	22	1	847	163	999	0.0	1240
GRS66_007909	MRF1	93.395	863	15	22	1	847	217	1053	0.0	1240
GRS66_007909	SLD2	93.395	863	15	22	1	847	508	1344	0.0	1240
VTH2_3	YRF1-6	92.624	3918	229	46	769	4644	7	3906	0.0	5579
VTH2_3	YRF1-7	92.624	3918	229	46	769	4644	98	3997	0.0	5579
VTH2_3	YJL225C	92.822	3817	221	42	863	4644	13	3811	0.0	5481
VTH2_3	YML133C	92.822	3817	221	42	863	4644	18	3816	0.0	5481
VTH2_3	YIL177C	92.837	3811	221	41	869	4644	1	3794	0.0	5478
GRS66_006467	STU2	95.029	342	6	5	1	331	302	643	5.95e-150	527
GRS66_006467	GAL11	95.029	342	6	5	1	331	399	740	5.95e-150	527
GRS66_006467	PCL2	95.029	342	6	5	1	331	412	753	5.95e-150	527
GRS66_006467	TRM5	95.029	342	6	5	1	331	458	799	5.95e-150	527
GRS66_006467	YML018C	95.029	342	6	5	1	331	568	909	5.95e-150	527
MCM3_2	HTA2	87.329	292	9	15	1	290	111	376	1.74e-84	309
MCM3_2	STU2	87.329	292	9	15	1	290	468	733	1.74e-84	309
MCM3_2	GAL11	87.329	292	9	15	1	290	565	830	1.74e-84	309
MCM3_2	PCL2	87.329	292	9	15	1	290	578	843	1.74e-84	309
MCM3_2	TRM5	87.329	292	9	15	1	290	624	889	1.74e-84	309
GRS66_009182	HTA2	87.143	280	9	14	1	279	123	376	2.11e-79	292
GRS66_009182	STU2	87.143	280	9	14	1	279	480	733	2.11e-79	292
GRS66_009182	GAL11	87.143	280	9	14	1	279	577	830	2.11e-79	292
GRS66_009182	PCL2	87.143	280	9	14	1	279	590	843	2.11e-79	292
GRS66_009182	TRM5	87.143	280	9	14	1	279	636	889	2.11e-79	292
YPS6_3	HTA2	85.992	257	9	14	1	256	146	376	1.34e-66	250
YPS6_3	STU2	85.992	257	9	14	1	256	503	733	1.34e-66	250
YPS6_3	GAL11	85.992	257	9	14	1	256	600	830	1.34e-66	250
YPS6_3	PCL2	85.992	257	9	14	1	256	613	843	1.34e-66	250
YPS6_3	TRM5	85.992	257	9	14	1	256	659	889	1.34e-66	250
GRS66_008865	GPI10	91.280	711	48	11	46	744	128	836	0.0	957
GRS66_008865	CDC48	91.280	711	48	11	46	744	240	948	0.0	957
GRS66_008865	ALG9	91.280	711	48	11	46	744	401	1109	0.0	957
GRS66_008865	SAH1	91.280	711	48	11	46	744	627	1335	0.0	957
GRS66_008865	YIL067C	91.280	711	48	11	46	744	673	1381	0.0	957
GRS66_002096	RIF2	93.066	274	14	5	1	270	1159	887	1.11e-110	396
GRS66_002096	GDH1	93.066	274	14	5	1	270	1280	1008	1.11e-110	396
GRS66_002096	TAF1	93.066	274	14	5	1	270	3063	2791	1.11e-110	396
GRS66_002096	HRQ1	93.066	274	14	5	1	270	3230	2958	1.11e-110	396
GRS66_002096	YRF1-6	92.115	279	12	6	1	270	66	343	2.40e-107	385
RTM1_2	FMP27	93.600	375	23	1	5	378	200	574	1.92e-159	558
RTM1_2	RNH70	93.600	375	23	1	5	378	379	753	1.92e-159	558
RTM1_2	SRP101	93.600	375	23	1	5	378	1052	1426	1.92e-159	558
RTM1_2	GPI10	92.670	382	23	4	1	378	249	629	1.49e-155	545
RTM1_2	CDC48	92.670	382	23	4	1	378	361	741	1.49e-155	545
ENB1_2	PSP2	93.951	1835	94	15	1	1821	73	1904	0.0	2758
ENB1_2	CDC48	93.951	1835	94	15	1	1821	504	2335	0.0	2758
ENB1_2	YLL067C	89.485	1845	161	26	1	1821	51	1886	0.0	2302
ENB1_2	YIL177C	89.485	1845	161	26	1	1821	153	1988	0.0	2302
ENB1_2	YJL225C	89.485	1845	161	26	1	1821	170	2005	0.0	2302
GRS66_006468	PSP2	91.400	407	31	4	1	405	181	585	2.67e-158	555
GRS66_006468	GPI10	91.400	407	31	4	1	405	500	904	2.67e-158	555
GRS66_006468	CDC48	91.400	407	31	4	1	405	612	1016	2.67e-158	555
GRS66_006468	ALG9	91.400	407	31	4	1	405	773	1177	2.67e-158	555
GRS66_006468	YIL067C	91.400	407	31	4	1	405	1045	1449	2.67e-158	555
MAL11_3	PSP2	93.454	1772	98	15	1	1757	308	2076	0.0	2614
MAL11_3	CDC48	93.454	1772	98	15	1	1757	739	2507	0.0	2614
MAL11_3	YLL067C	89.865	1855	154	27	1	1833	287	2129	0.0	2353
MAL11_3	YIL177C	89.865	1855	154	27	1	1833	389	2231	0.0	2353
MAL11_3	YJL225C	89.865	1855	154	27	1	1833	406	2248	0.0	2353
GRS66_001530	YFL067W	90.058	342	30	4	3	342	42	381	6.51e-124	440
GRS66_001530	YLL067C	90.058	342	30	4	3	342	293	632	6.51e-124	440
GRS66_001530	YIL177C	90.058	342	30	4	3	342	395	734	6.51e-124	440
GRS66_001530	YJL225C	90.058	342	30	4	3	342	412	751	6.51e-124	440
GRS66_001530	YML133C	90.058	342	30	4	3	342	417	756	6.51e-124	440
GRS66_005602	YLL067C	90.676	547	42	8	1	540	314	858	0.0	719
GRS66_005602	YIL177C	90.676	547	42	8	1	540	416	960	0.0	719
GRS66_005602	YJL225C	90.676	547	42	8	1	540	433	977	0.0	719
GRS66_005602	YML133C	90.676	547	42	8	1	540	438	982	0.0	719
GRS66_005602	YHL050C	90.676	547	42	8	1	540	454	998	0.0	719
GRS66_006971	PSP2	92.913	1143	68	11	1	1132	356	1496	0.0	1650
GRS66_006971	GPI10	92.913	1143	68	11	1	1132	675	1815	0.0	1650
GRS66_006971	CDC48	92.913	1143	68	11	1	1132	787	1927	0.0	1650
GRS66_006971	GAL11	92.913	1143	68	11	1	1132	2004	3144	0.0	1650
GRS66_006971	YLL067C	90.104	1152	91	16	1	1132	335	1483	0.0	1474
GRS66_008523	PCL5	91.960	199	15	1	1	198	64	262	2.99e-75	278
GRS66_008523	PSP2	91.960	199	15	1	1	198	480	678	2.99e-75	278
GRS66_008523	GPI10	91.960	199	15	1	1	198	799	997	2.99e-75	278
GRS66_008523	CDC48	91.960	199	15	1	1	198	911	1109	2.99e-75	278
GRS66_008523	ALG9	91.960	199	15	1	1	198	1072	1270	2.99e-75	278
RTM1_3	YLL067C	89.398	349	29	7	1	342	486	833	1.09e-121	433
RTM1_3	YIL177C	89.398	349	29	7	1	342	588	935	1.09e-121	433
RTM1_3	YJL225C	89.398	349	29	7	1	342	605	952	1.09e-121	433
RTM1_3	YML133C	89.398	349	29	7	1	342	610	957	1.09e-121	433
RTM1_3	YHL050C	89.398	349	29	7	1	342	626	973	1.09e-121	433
GRS66_007256	LSB6	91.258	469	33	5	1	462	59	526	0.0	632
GRS66_007256	ATG15	91.258	469	33	5	1	462	108	575	0.0	632
GRS66_007256	PSP2	91.258	469	33	5	1	462	734	1201	0.0	632
GRS66_007256	GPI10	91.258	469	33	5	1	462	1053	1520	0.0	632
GRS66_007256	CDC48	91.258	469	33	5	1	462	1165	1632	0.0	632
SUA5_1	LSB6	95.299	1255	48	8	1	1245	117	1370	0.0	1980
SUA5_1	ATG15	95.299	1255	48	8	1	1245	166	1419	0.0	1980
SUA5_1	PSP2	95.299	1255	48	8	1	1245	792	2045	0.0	1980
SUA5_1	CDC48	95.299	1255	48	8	1	1245	1223	2476	0.0	1980
SUA5_1	AAT1	95.716	1097	37	7	159	1245	1	1097	0.0	1757
GAL4_2	ERG28	95.833	192	2	4	1	186	99	290	1.28e-83	305
GAL4_2	AAT1	95.833	192	2	4	1	186	133	324	1.28e-83	305
GAL4_2	ERJ5	95.833	192	2	4	1	186	301	492	1.28e-83	305
GAL4_2	ATG29	95.833	192	2	4	1	186	331	522	1.28e-83	305
GAL4_2	LSB6	95.833	192	2	4	1	186	406	597	1.28e-83	305
PAU12_1	AAT1	98.077	364	6	1	1	363	288	651	0.0	632
PAU12_1	ERJ5	98.077	364	6	1	1	363	456	819	0.0	632
PAU12_1	LSB6	98.077	364	6	1	1	363	561	924	0.0	632
PAU12_1	ATG15	98.077	364	6	1	1	363	610	973	0.0	632
PAU12_1	PSP2	98.077	364	6	1	1	363	1236	1599	0.0	632
GIT1_2	YLL067C	93.842	1559	84	12	1	1557	1242	2790	0.0	2337
GIT1_2	YIL177C	93.842	1559	84	12	1	1557	1344	2892	0.0	2337
GIT1_2	YJL225C	93.842	1559	84	12	1	1557	1361	2909	0.0	2337
GIT1_2	YML133C	93.842	1559	84	12	1	1557	1366	2914	0.0	2337
GIT1_2	YRF1-6	93.842	1559	84	12	1	1557	1456	3004	0.0	2337
GRS66_006469	AAT1	97.400	577	14	1	1	576	409	985	0.0	981
GRS66_006469	LSB6	97.400	577	14	1	1	576	682	1258	0.0	981
GRS66_006469	ATG15	97.400	577	14	1	1	576	731	1307	0.0	981
GRS66_006469	PSP2	97.400	577	14	1	1	576	1357	1933	0.0	981
GRS66_006469	CDC48	97.400	577	14	1	1	576	1788	2364	0.0	981
PAU11_10	YLR046C	99.438	356	1	1	9	363	33	388	0.0	645
PAU11_10	SET6	99.438	356	1	1	9	363	78	433	0.0	645
PAU11_10	AAT1	99.438	356	1	1	9	363	498	853	0.0	645
PAU11_10	LSB6	99.438	356	1	1	9	363	771	1126	0.0	645
PAU11_10	ATG15	99.438	356	1	1	9	363	820	1175	0.0	645
COS1_2	COS7	91.153	893	67	12	1	891	233	1115	0.0	1201
COS1_2	YLL067C	91.153	893	67	12	1	891	1450	2332	0.0	1201
COS1_2	YIL177C	91.153	893	67	12	1	891	1552	2434	0.0	1201
COS1_2	YJL225C	91.153	893	67	12	1	891	1569	2451	0.0	1201
COS1_2	YML133C	91.153	893	67	12	1	891	1574	2456	0.0	1201
GRS66_007910	YLR046C	96.708	486	13	2	1	483	60	545	0.0	806
GRS66_007910	SET6	96.708	486	13	2	1	483	105	590	0.0	806
GRS66_007910	AAT1	96.708	486	13	2	1	483	525	1010	0.0	806
GRS66_007910	LSB6	96.708	486	13	2	1	483	798	1283	0.0	806
GRS66_007910	ATG15	96.708	486	13	2	1	483	847	1332	0.0	806
GRS66_004214	YLR046C	98.901	364	3	1	1	363	75	438	0.0	649
GRS66_004214	SET6	98.901	364	3	1	1	363	120	483	0.0	649
GRS66_004214	AAT1	98.901	364	3	1	1	363	540	903	0.0	649
GRS66_004214	LSB6	98.901	364	3	1	1	363	813	1176	0.0	649
GRS66_004214	ATG15	98.901	364	3	1	1	363	862	1225	0.0	649
BUD5_1	YDR444W	92.296	636	40	9	1	632	903	273	0.0	894
BUD5_1	COS7	88.987	681	62	13	1	678	379	1049	0.0	830
BUD5_1	YLL067C	88.987	681	62	13	1	678	1596	2266	0.0	830
BUD5_1	YIL177C	88.987	681	62	13	1	678	1698	2368	0.0	830
BUD5_1	YJL225C	88.987	681	62	13	1	678	1715	2385	0.0	830
IMD2	YLL067C	95.876	1576	53	10	1	1572	1788	3355	0.0	2540
IMD2	YIL177C	95.876	1576	53	10	1	1572	1890	3457	0.0	2540
IMD2	YJL225C	95.876	1576	53	10	1	1572	1907	3474	0.0	2540
IMD2	YML133C	95.876	1576	53	10	1	1572	1912	3479	0.0	2540
IMD2	YRF1-6	95.876	1576	53	10	1	1572	2002	3569	0.0	2540
PAU4_1	COS7	91.899	358	26	3	1	358	640	994	4.06e-141	497
